train_idx,text,label,label_text
2173,i got this camera for an unbelievably low price at amazon,1,positive
2174,"sound quality is amazing i was expecting worse , but its really good ( especially if your files have good sound quality )",1,positive
2175,uploading music is quick and easy,1,positive
2176,"that ' s it for now , what are you doing still reading this , click the add to cart button already !",1,positive
2177,"the in program id3 tag editing is a strong point , as well",1,positive
2178,i tried e mailing apex and they come back saying undeliverable,0,negative
2179,"first , the sound quality is okay , but ( as at least one other reviewer has mentioned ) the eax can cause audio interference after about 30 minutes",0,negative
2180,"although canon ' s batteries are proprietary , they last a really long time , recharge fairly quickly in the camera , plus if you want ' more power ' , you can even find a knockoff charger and spare batteries right here on amazon",1,positive
2181,"price , along with the replaceable battery ( which i understand apple charges a small fortune to replace as well as the hassle of returning it ) were the two main factors on why i picked the nomad",1,positive
2182,"what a kick butt mp3 machine and the freedom to get songs from a reasonable source , instead of paying for them two or three times , then get the creative zen ipod killer , kiss my ass itunes !",1,positive
2183,i just got an older 866 mhz system with 512 pc 133 ram and it also runs fine on that,1,positive
2184,"the interface , while a bit confusing at first , is very easy to navigate after about 15 minutes",1,positive
2185,it ' s a bit pricey to call home from other countries but the instant messaging to and from covered countries in europe are quite reasonable,1,positive
2186,don 't care about sunlight it 's tft,1,positive
2187,you have to press the buttons hard and frequently i end up pressing enter when i meant to scroll,0,negative
2188,"the power , low noise operation , and speed control makes up for the problems i have experienced",1,positive
2189,the product has worked perfectly for me on my xp,1,positive
2190,"it is a great phone , if you are traveling all over the world , packed with wonderful features",1,positive
2191,this doesn 't affect standard mp3 files just subscription wma files,0,negative
2192,"the bottom line is phone is cool one only for the moment , as its the latest phone in the market and has all the new features , but this will soon be displaced by upcoming newer phones",1,positive
2193,"the software is somewhat nice to look at , using it is not the easiest",0,negative
2194,on 2 dvds so far it refuses to play certain episodes with no problems on the others on the dvd,0,negative
2195,"the only other problem with this router that i have encountered is the plunge action will start to stick , then it needs to be cleaned and lubricated",0,negative
2196,the menus are very easy to navigate,1,positive
2197,what this plug in reveals is the truly stunning quality of the raw g3 hardware,1,positive
2198,the champ works great,1,positive
2199,replacement battery is 50 compared to ipod ' s 150,1,positive
2200,"by no means do you have to be a tech junkie to be able to install it , just be able to put a cd in the computer and it tells you what to do",1,positive
2201,this little camera has created a marriage between myself and nikon never knew i could love a digital camera so much,1,positive
2202,battery life is ok,1,positive
2203,"it would spin , read , spin some more and then show on the display that there was no disc",0,negative
2204,"i have about 6 gb used on my ipod so far ( well over 1000 songs ) , and as far as i can tell , all of them play at near cd quality",1,positive
2205,the flaw is in the circuit board that the headphone jack is connected to,0,negative
2206,the player is great,1,positive
2207,"it works great , i am usually at the full 54 mbps , although every now and then that drops to around 36 mbps only because i am 2 floors below where the router is",1,positive
2208,"when i finally got it working , it only worked properly for many a month",0,negative
2209,because the engineers at creative screwed up the design of the headphone jack,0,negative
2210,this fixes some glitches such as the player freezing,0,negative
2211,i bought this diaper pail when my son was just a few days old and i absolutely love it !,1,positive
2212,"it ' s oftentimes hard to get a good grip on the router , activate the chuck lock , and get enough muscle behind the wrench to get the collet loosened up",0,negative
2213,the cover that came with it did n ' t fit very well,0,negative
2214,my last simpler nokia started right up and was immediately ready for use,0,negative
2215,"however , my hard drive did fail , and i have not dropped it once",0,negative
2216,"i downloaded the new firmware which was supposed to take care of the problem , but it hasn 't worked",0,negative
2217,"will not automatically transfer songs with identical titles ( if you have live albums or greatest hits albums , this will cause you inordinate frustration )",0,negative
2218,"after attempting to navigate the clumsy touch pad system , i could not get the unit to download my wma files",0,negative
2219,"in fact , each of my creative mp3 players had software problem in the first place",0,negative
2220,this did not feel like quality construction and i was n ' t sure how long it would last,0,negative
2221,"the menu options appear one at a time , taking up the whole screen , and one has to scroll down one by one , or have memorized where they are in the menu order , to select them by using the number keypad",0,negative
2222,i dont use the belt clip cz it fails to hold the player securely ( design problem ),0,negative
2223,"the sd500 has only been in my possession for a little over 3 months , and the lcd has been broken twice",0,negative
2224,overall an excellent phone,1,positive
2225,"it seems to be working fine , but we ' ve not used it all that much",1,positive
2226,i also own a retail store and this little guy easily plugs into my aux slot in the store ' s sound system,1,positive
2227,it also holds a lot more diapers,1,positive
2228,regarding pc software support nokia suite does not work with some versions of xp as i tried to connect my phone via infrared port on my laptop,0,negative
2229,"i was surprised to find that not only could this dvd player play mpeg2 format which allowed me to stack 2 movies on a dvd , but it also was able to play vb files which i created with smart ripper",1,positive
2230,"if you bring up an album , but absolutely hate some of the tracks , the zen will allow you to delete that from the playing order",1,positive
2231,some dvd ' s i rented would not play,0,negative
2232,"once installed , however , some of the functions do work ok ( disk doctor , one button checkup , and win doctor )",1,positive
2233,"after a lengthy and extensive journey for a feature loaded , high performance , travel size camera , i initially gravitated to this little gem because of the superior picture quality 4 mega pixel",1,positive
2234,"but after 10 days , the sound worked , but the video quit working",0,negative
2235,way less expensive than the ipod,1,positive
2236,"but anyway , the only thing you should really look at here is the fact that the phone does have voice dialing",1,positive
2237,i use the same store brand tall kitchen trash bags i already use in the kitchen for it no special diaper trash bags necessary,1,positive
2238,"the tiny ( postage stamp sized ) remote unit is wonderful not only does it trigger the shutter , it can also be used to zoom and review pictures",1,positive
2239,a call to customer support ( got to a live person within a couple of minutes ) helped me tweak a couple of the settings to streamline performance,1,positive
2240,"the zen plays mp3 , wma and wave formats , which makes it more versatile than the ipod",1,positive
2241,the setup software did everything,1,positive
2242,"i was able to take great photos of the 4th of july fire works , and got some amazing shots of the kids playing with sparklers",1,positive
2243,"2 take around 10 , 000 640x480 pictures",1,positive
2244,"after we discovered the problems , we tried to contact apex ( flor 3 months ) , but we never got in touch with them the customer support telephone number is always busy , and they do not answer their web customer support",0,negative
2245,3 bags are easy to change,1,positive
2246,"the headphone jack gave out after only a couple weeks of use , and the stock earbuds were replaced same day with some high end sony ' s i ' d been having",0,negative
2247,"the headphone earbuds are average , so just use your regular pair instead",1,positive
2248,get great themes and wallpapers for this phone and many many polyphonic rings,1,positive
2249,"i had much of the same problems that everyone else has listed ( mainly the slow processor ) , and then i couldn ' t get the damn thing off my computer completely !",0,negative
2250,"i ' ve yet to find the limitation for this hitachi ( my only hitachi tool , by the way ) and quite frankly , i don ' t know that i have the muscle to push this machine any harder",1,positive
2251,"i then tried to set up the router through linksys ' s browser interface , but as the only instructions available tell you to use the installation cd , i had little luck i did manage to connect briefly , but the connection kept dropping , and with no idea of how to resolve that issue , i gave up",0,negative
2252,"because of this , i am disappointed and would not recommend this product",0,negative
2253,"huge storage space , i loaded my entire collection of music , which isnt that much , 400 songs , and still have 26 gb , out of the 28 provided to you",1,positive
2254,using your own bags is much cheaper and convenient,1,positive
2255,a wise investment for the pocketbook for the nose ! ! !,1,positive
2256,"anyhow some demerits of this phone , the phone has a slow processor and the ear volume is lower than 6610 but then the 6610 has the best ear volume among most nokia variants",0,negative
2257,the included earpiece is very comfortable and easy to use,1,positive
2258,as said before this works perfectly,1,positive
2259,smooth plunging mechanism,1,positive
2260,"its also smaller , and gets more looks",1,positive
2261,"great design very sleek and touch wheel has still never been successfully copied ( virtual ones are the only competition ) and now the wheel clicks , taking away a lot of headaches from 3rd gen and very navigable in the menus",1,positive
2262,awesome camera with huge print quality in a tiny package,1,positive
2263,"i ' m not sure whether this is related to the charge cycle of its li ion battery , the better firmware , or a combination of both factors",1,positive
2264,"secondly , in addition to the lag each time you give a command , it ' s just not that easily use able on the go",0,negative
2265,i called apex ' s support number numerous times but it just kept ringing,0,negative
2266,"all in all , it ' s a good router if you don ' t have the cash for a speed booster one",1,positive
2267,"however , for a 600 800 budget , i think this camera is an excellent choice",1,positive
2268,i have owned this camera for a short time and would n ' t give it up for anything,1,positive
2269,"1 speakers at home , i rarely use it with the earbuds , though they are much better than the ones you normally get with other mp3 players",1,positive
2270,you won 't need to update your firewall and antivirus separately or install two disks,1,positive
2271,"the zen is an outstanding way to shuttle music between sources , you can 't do this on the ipod ( except for a cumbersome work around using the ipod as a hard drive instead of a player )",1,positive
2272,i love it ! !,1,positive
2273,"we found that when you put a dirty diaper into the top loader , there was a tendency to get streaks which would then get on the plunger which would then have to get cleaned each time it was used",0,negative
2274,"the height adjustment knob is a bit flimsy , but it works well and provides good accuracy",1,positive
2275,"by focusing exclusively on quality rather than excessive marketing , they have introduced a player that can look the ipod straight in the eye and not flinch",1,positive
2276,the headphones which came with it are mediocre at best but what can you expect from a set of ear buds,0,negative
2277,"getting the router setup in a vanilla configuration that works for 99 of users was very easy , and i was able to do this no problem",1,positive
2278,but this camera is great !,1,positive
2279,its really cool,1,positive
2280,not compatible with audible com books,0,negative
2281,"i send my camera to nikon for servicing , took them a whole 6 weeks to diagnose the problem",0,negative
2282,"remote you can stand it on end ( harder to lose ) , and it ' s far better designed than the 1100s",1,positive
2283,i particularly like the way it aids me in taking my macro shots,1,positive
2284,"the small size is perfect for my little hands , but may perhaps be uncomfortable or awkward for a bigger person",1,positive
2285,"the fact that this model would play jpeg slide shows was a big plus for me as a visual artist , and i discovered by accident ( it is not mentioned anywhere in the literature ) that it will play mpeg1 files on a regular cd r data disk without vcd formatting",1,positive
2286,the only things i have found that i havent liked is that the lcd is hard to read in daylight but everyone else ' s is too,0,negative
2287,"despite a critical start , this phone deserves four stars because it accomplishes what it sets out to do ( which is pretty lofty ) does more than most does it well is dependable",1,positive
2288,and the biggest plus is that you don ' t have to buy any expensive refills,1,positive
2289,mine installed no problem ( but i did uninstall my norton anti virus 2002 personal firewall 2002 first ),1,positive
2290,"the construction of the player is the cheesiest i have ever seen the front panel refused to clip in correctly , leaving a noticeable gap between the panel and base of the player",0,negative
2291,"output through component connections looks very good , on my non hd tv",1,positive
2292,the highest optical zoom pictures are perfect,1,positive
2293,enjoy,1,positive
2294,"songs transfer lightning fast , and the two batteries that came in my box give me 24 hours of listen time",1,positive
2295,this player is not worth any price and i recommend that you do n ' t purchase it,0,negative
2296,it was impossible to change the speed with just my fingers,0,negative
2297,"i ' ve had it for a week now , do n ' t regret the purchase one bit , and i never leave home without it",1,positive
2298,the phone can use any midi audio file as a ringtone,1,positive
2299,"this product is by far the best broadband router on the market , i bought this to replace one of those linksys instant wireless b routers , worked great for about a year",1,positive
2300,this unit was working fine for the 1st month and a half and then the color signal disappeared,0,negative
2301,"itunes this is a love hate relationship program usually people with mac like this program than people with a pc , but depending on your computer expertise , this could be a difficult program to use , and it is required for an ipod",1,positive
2302,very cool features great camera with zoom cool quality pictures great ringtones bluetooth feature is great,1,positive
2303,"it sounds decent , but i would estimate you get maybe 80 of the quality that you would from a true line out jack",0,negative
2304,"i have not yet used all the features , like the calendar , etc , but as a music player this little thing rocks",1,positive
2305,the bags attach inside the champ easily and all one has to do is cram the diaper down and flip the handle,1,positive
2306,this dvd play is basically junk,0,negative
2307,"sometimes , various applications crash",0,negative
2308,this player is an overall disappointment with a couple of big flaws that potential buyers should be wary of and all readers need to know about a third party software company that resolves virtually all of the creative mediasource file transfer issues,0,negative
2309,you can take pic of your friends and the picture will pop up when they call,1,positive
2310,the catch is it ' s built like a piece of crap,0,negative
2311,i have really enjoyed the camera on this phone,1,positive
2312,both the on off switch ( soft start ) and the depth lock are within easy reach of the right hand,1,positive
2313,"speaking of battery , it ' s removable and replaceable !",1,positive
2314,i use the scented bags and even if i don ' t no smell !,1,positive
2315,night mode is clear as day,1,positive
2316,only if we could get one camera in it,0,negative
2317,"i can use it as a modem for my computer , connect with clients and friends , the possibilities are endless",1,positive
2318,i thought given all the 10 reviews about this camera that i would buy it in spite of being a bit pricey,0,negative
2319,got way too many blurry pictures,0,negative
2320,i first used the router in the free hand mode and liked it a lot,1,positive
2321,we take this camera with us everywhere and are constantly amazed at the quality of the pictures that we get and the number of different ways the camera allows for pictures to be taken,1,positive
2322,overall this tool is very well worth the price and i have no regrets about my purchase,1,positive
2323,"its steel backing picks up fingerprints and scratches easily , not great from a cosmetic standpoint",0,negative
2324,"creative media source is very easy to use once you get the hang of it , and the file transfers are fast",1,positive
2325,no matter the format,1,positive
2326,you can adjust the volume to be heard anywhere or so that it does n ' t make that big of a disturbance,1,positive
2327,but this does work even if you turn off the lcd viewing great battery saver,1,positive
2328,"all of this said as it ' s on it ' s way back to amazon , the one song it did include provided far better sound than the ipod",1,positive
2329,the battery is replaceable ( a real plus ) and there is a leather case ( another real plus ),1,positive
2330,"if you are using linux , and you want to use gprs to connect to the net , i suggest this phone along with a belkin usb bluetooth adapter",1,positive
2331,the earbuds that come with it are n ' t that bad,1,positive
2332,after upgrading the drivers and firmware a few times and e mailing tech support for some setting tips it now works fine,1,positive
2333,"one still works fine , the other quit after one day",0,negative
2334,linksys quality and tech support have been outstanding,1,positive
2335,"it uses the extend able mmc memory , it is perfect for storing videos , pictures and mp3s",1,positive
2336,"4 the zen stores data files , but does not allow a folder structure nor does it allow documents to be opened or programs to be launched from its disk ( they must be copied to another hard drive to be launched )",0,negative
2337,it is a perfect phone in such a small and appealing package,1,positive
2338,the handsfree provided by the phone is useful for those who talk on the phone while driving,1,positive
2339,"the fact that the 0 key is the space key for text input is a bit confusing , as many phones use the key instead",0,negative
2340,"the battery lasts very long when playing music , but writing files to the player drains the battery fast , so you need to have it plugged into an outlet when sending files",1,positive
2341,all in all suprisingly easy to use,1,positive
2342,"in fact , people who have been present while i changed my almost 3 month old son ' s diaper have been amazed at how the very ' potent ' smell of the dirty diaper seems to disappear once i dispose of the diaper in the diaper champ",1,positive
2343,"i have only used it with the 1 4 collet and a 1 2 round over bit , but i love how it starts up with little torque and runs very quietly",1,positive
2344,nis 2003 worked like a charm last year,1,positive
2345,"even the shorter battery life , though , has not impaired my positive experience with the zen micro in any way",0,negative
2346,"but , then again , the ringer can be so loud that i heard it ringing inside my office , when i was already out on the street",1,positive
2347,"in short nokia themselves don ' t know that this phone doesn ' t work with the palm , and if you don ' t heed my advice you will spend hours with technicians around the globe reading from scripts , chiding you in broken english for not following their directions exactly",0,negative
2348,"basically the 6600 is a bundle of over hyped features you don ' t and won ' t need ( if you do get yourself a pda or pocket pc ) , none of them work as they should , and the basic phone functions and ergonomics are less than average",0,negative
2349,"the menu options are uncreative , as you can ' t see a full screen of menu items to pick from you have to scroll up and down to find what you ' re looking for ( yes , this is minor , but not when you ' re trying to keep your eye on the road ! )",0,negative
2350,"this is the mp3 player with everything i need as long as it lasts me a good three years , i ' m satisfied",1,positive
2351,the customer service dept did not list a toll free number and it was a real hassle to get through on their regular line,0,negative
2352,"if you strictly use the lcd and not the view finder , i highly recommend the camera",1,positive
2353,"also , i am quite partial to the creative mediasource organizer and player software , which i had with audigy zs sound card originally it is definitely an added plus",1,positive
2354,"so sit back , relax and brag to all your friends who paid a mountain of money for a dvd player that can ' t do half the things this one can , and for a fraction of the price !",1,positive
2355,"a lot of people complain about the creative software , but i actually find creative mediasource organizer to have some strengths over itunes",1,positive
2356,in auto mode anyone can use it as a point and shoot camera,1,positive
2357,it has all the features one would need in a cellphone,1,positive
2358,"while i would like to give it 3 5 stars instead of 4 , i gave it a 4 because it has run well for me during the time i have owned it",1,positive
2359,for the money apex machines have good features,1,positive
2360,it is not reliable,0,negative
2361,so much packed in a small case and very affordable !,1,positive
2362,very annoying,0,negative
2363,the only problem is the battery life,0,negative
2364,am i ever glad that i decided on this camera !,1,positive
2365,"i decided to go with the diaper champ rather than the more popular diaper genie , because i didn ' t like the idea of having to buy special bags",1,positive
2366,i ' m probably the only person that dislikes the itunes software,0,negative
2367,its easy to use and the sheer fun of being able to use an array of nikon accessories like the telephoto and wide angle lenses is the proverbial icing on the cake,1,positive
2368,"anyway , this player is a great deal and i really love it",1,positive
2369,"otherwise , this is a great alternative mp3 player for those of use who don ' t want to worship the mighty all powerful apple",1,positive
2370,do not buy this product,0,negative
2371,"the pics can be touched up in photoshop , and be printed at 4x6 and they look great !",1,positive
2372,"i did not conduct a rigorous test , but just took some identical shots in identical lighting with both cameras , and the canon won hands down",1,positive
2373,"if you are looking for a user friendly diaper pail that actually does keep the odor contained , than the diaper champ is the one for you !",1,positive
2374,i ' ve since gotten the linksys modem ( befcmu10 ) and stacked it with the wrt54g router and it works fantastic ! ! !,1,positive
2375,"the device looks very cool , i think ( exactly as the photos promise ) , it ' s comfortable and lightweight in my jacket pocket , and the interface and controls are easy enough to navigate after a bit of practice",1,positive
2376,"what disappoints me the most that a software like that is not cheap gets zero support form symantec , if you want support , they ' ll charge you a fee !",0,negative
2377,it had a heavier and more sturdy casing,0,negative
2378,"the software has been installed on windows 95 , 98 , 2000 and xp and i haven ' t had any problems with it",1,positive
2379,"it looks very cool , and seems quite small to me and very light",1,positive
2380,i was using a motorola t720i with verizon and i had alot of dropped calls and i had troubles syncing data,0,negative
2381,way to go apple !,1,positive
2382,"when i got it home , i discovered that the menu options for sending messages via either text or email simply were n ' t there",0,negative
2383,this camera also has a great feel and weight to it,1,positive
2384,"great phone , i ' d buy another",1,positive
2385,the zen serves as a back up device as well as a player,1,positive
2386,"i bought this camera for the same reason many of you are considering it , or have already bought it it 's size",1,positive
2387,"the product i rate five stars ,",1,positive
2388,"the zennx will keep running for the price of a replacement battery , just like any other battery powered appliance",1,positive
2389,the zen offered a great alternative,1,positive
2390,neither message was answered ( they ask for 24 hours before replying i ' ve been waiting 27 days ),0,negative
2391,i use it primarily in the provided protective case although i have dropped it about 3 feet from my desk ( by accident ) as well as have played it outdoors in 30 fahrenheit weather ( by design ) and it has continued to work fine,1,positive
2392,fm transmitter ( belkin has a good one ) to use zen with your car stereo fm tuner latest find connected this baby to my 3800 audiophile audio system and it produced clean sound compared to ipod,1,positive
2393,"the macro mode is exceptional , the pictures are very clear and you can take the pictures with the lens unbelievably close the subject",1,positive
2394,the guide fence for freehand routing is well made and solid,1,positive
2395,there are some features in the user interface that i find a little inconvenient,0,negative
2396,"at any rate , if you have been interested in digital photography but the price and confusion have held you back , consider the canon s100 digital elph",1,positive
2397,"however , configuration of my system and actual setup of the router for wireless use took me more than 3 hours , and briefly made me reconsider my choice to for ego the airport and its notoriously easy setup",0,negative
2398,6 play game boy color games on it with go boy,1,positive
2399,i find it pretty easy to use and unlike the remote interface for the audigy 2 nx ( on the pc ),1,positive
2400,i ' ve got a buddy who ' s trying to offload his almost new 300 systematic because he saw what this router can do,1,positive
2401,excellent sound i found the music reproduced faithfully through the jukebox,1,positive
2402,"it was easy enough to remove the front plate , and there was only one way the battery could be inserted",1,positive
2403,"unlike other reviewers , i have found the support to be responsive , almost no wait time on the phone , and relatively knowledgeable",1,positive
2404,"at the very least , a sturdier more protective carrying case would be nice",0,negative
2405,"there were no other obvious setup instructions though there was a soft copy manual , it did not give an answer readily on what do to",0,negative
2406,"it was a very quick setup and installation , in fact the disc that it comes with pretty much makes sure you cant mess it up",1,positive
2407,diapers can get stuck when turned around if you don ' t tightly wrap them first,0,negative
2408,i tried it again this morning and it said i didn ' t have the required permissions and lacked proper administrator status,0,negative
2409,"i was up all night trying to make the stupid thing work , to no avail",0,negative
2410,the way you have to shove your fingers under it and pull is just too tight,0,negative
2411,"works great , no odor , and uses regular bags",1,positive
2412,the strap is horrible and gets in the way of parts of the camera you need access to,0,negative
2413,"original review december 2004 i ' m sorry to read about other people having problems with their zen micro , but mine has worked great !",1,positive
2414,opening the champ to empty out the bag is a little tricky i pinched my thumb a few times before i got the hang of it,0,negative
2415,i must add to the dismay delight of readers this phone is simply the most groundbreaking phone mankind has ever held,1,positive
2416,"one primary reason for getting a cell phone was so that i could use it as an internet connection for my laptop running linux , where soft modem drivers are hard to find , and don ' t work very well",1,positive
2417,i can ' t tell you how many times i ' ve chipped a nail or hurt my fingertips because of the force needed to open it,0,negative
2418,the phone book is very user friendly and the speakerphone is excellent,1,positive
2419,the little bag it comes with is cheap and useless,0,negative
2420,"regardless to this fact , i believe the champ is the best way to go",1,positive
2421,this is a great phone i have this phone since feb 04 and i never have any problem at all,1,positive
2422,one of the best cell phones i have ever used to date,1,positive
2423,"yeah i agree the earbuds are pretty crap , replace them",0,negative
2424,so much safer than the others that require a two handed operation !,1,positive
2425,i have no complaints with this mp3 player,1,positive
2426,"when we tried to hook up the first one , it was broken the motor would not eject discs or close the door",0,negative
2427,"however , the creative software is not real intuitive",0,negative
2428,speaker volume is loud and clear but it sacrifices the battery life,0,negative
2429,"i ' ve taken about hundred shot with the canon , in varying lighting situations , all in auto mode , and not one blurry picture ! ! !",1,positive
2430,2 ) having unfilled id3 tags will cause music to be potentially placed in a folder called unknown,0,negative
2431,i love the slim design the weight would only be an issue if it were bulky,1,positive
2432,"well , this apex dvd player turned out great !",1,positive
2433,unit worked great for 3 weeks then video output failed,0,negative
2434,"3 ) joy stick for eazy navigation , 35mb memory card to store the pictures and stuff",1,positive
2435,five gigabytes is plenty for my great albums,1,positive
2436,when talking the voice is not very clear,0,negative
2437,apple ' s ipod battery replacement service costs 100 !,0,negative
2438,the unit itself did lock up a few times and i had to hit the reset button but that was a fairly painless process as well,0,negative
2439,with this mp3 player you get much more memory for much less than an ipod,1,positive
2440,"it ' s important that people know the following first , the interface is slow",0,negative
2441,i am getting better speeds on all my web programs,1,positive
2442,this is easy to work and easy to dispose of the dirty diapers,1,positive
2443,the locations of various buttons on one side or the other is somewhat illogical,0,negative
2444,"the volume key can be hard to press , but i think this may be by design rather than a flaw , perhaps to keep you from pressing it accidentally when you are in a call",0,negative
2445,i thought it was kind of steeply priced at that time,0,negative
2446,"i purchased this over the ipod mini because it had several nice features extra 1g storage , wma support , replaceable battery , and especially that it wasn ' t an apple product with their proprietary architecture",1,positive
2447,"nice things about the m12v in a table , the powerful 3 1 4 hp motor is great soft start helps a lot to control the beast when you turn the router on continuously variable speed control amazon ' s price",1,positive
2448,the software interface supplied was very easy to use but i went ahead and got red chair ' s notmad software because of some advanced features i wanted,1,positive
2449,"overall , the g3 delivers what must be considered the best image quality of any current 4 megapixel digicams , from a detail , tonal balance and color response point of view",1,positive
2450,take quick pictures with excelent resolution,1,positive
2451,the memory card fit nicely since i also have a pocket pc and it automatically installed a picture software on my pda willa,1,positive
2452,"the computer interface is 90 good , only losing points due to the fact that creative branding is all over the place within it",1,positive
2453,the only knock i have is that the flash is underpowered,0,negative
2454,"i can connect to my computer via bluetooth to transfer images , calender events , contacts and anything else",1,positive
2455,"all in all , this is a wonderful device",1,positive
2456,the sound quality with jazz and pop music is equally superior,1,positive
2457,no other color phone has the combination of features that the 6610 offers,1,positive
2458,but the product is elf is great,1,positive
2459,it ' s oval and nice,1,positive
2460,it works great,1,positive
2461,"( it had locked up multiple times previously , but always managed to work after wards ) this time , the touch screen wouldn ' t respond to me and none of the buttons worked",0,negative
2462,i highly recommend this phone to anyone,1,positive
2463,"so far , the anti spam feature seems to be very good",1,positive
2464,"only thing i don ' t like about it is slow in changing apps , boot up , and sometime it has problem connect thru bluetooth",0,negative
2465,"if you want to rename a cd title that you have already transferred , you will become frustrated quite quickly",0,negative
2466,tech support from apex is literally nonexistent,0,negative
2467,"in fact , it caused my system to hang more times than not , so i uninstalled it and stuck with mediasource 100",0,negative
2468,"the power is incredible , it cut through md and plywood like butter",1,positive
2469,"the manual is easy to understand , and it is mostly idiot proof",1,positive
2470,"the interface software itself , which should be user friendly , was anything but easy to use",0,negative
2471,"reliability build i dropped the player once from about 4 ft , and it fell hard , but kept on playing",1,positive
2472,the new organizer software that ships with the nomad zen xtra could n ' t be easier to use,1,positive
2473,i enthusiastically recommend this camera,1,positive
2474,"the zooming lever is shaky , i hope it does not operate mechanically , otherwise you ' ll feel uneasy",0,negative
2475,"equipment included is average , but that is n ' t a big deal since thats not what you are buying it for",1,positive
2476,"overall , if you know what basic steps to take , it was not difficult to connect , and the s w worked well to connect",1,positive
2477,also i like the position of all the controls and the fact that it doesn ' t have any extra knobs or gizmo ' s,1,positive
2478,i highly recommend this phone,1,positive
2479,it doesn ' t bog down under load,1,positive
2480,"strong points design small , comfortable , curved , and stylish",1,positive
2481,"slow syncro flash , macro infinity mode , etc",1,positive
2482,norton support is completely pathetic,0,negative
2483,"i thought the fm radio would not see much use with so many tracks available to me , but its great for tuning in to tv programs at the gym while on the treadmill , concerts and programs being simulcast , npr , and on and on",1,positive
2484,after getting used to the m12 all the rest seemed lacking,1,positive
2485,best in class sound,1,positive
2486,the standard battery include with the g3 is a camcorder battery that will allow me to take pictures all day without worrying about charging,1,positive
2487,"the sound is great , and the volume is more than satisfactory for commutes and shutting out external noise",1,positive
2488,"finally , compare the ipod to other players on a cost gb , and also consider ease of use",1,positive
2489,"even with these shortcomings , i still think it is the best digital camera available under 1200",1,positive
2490,i immediately had problems getting the player to recognize two of my favorite dvds,0,negative
2491,"my other gripe is the incredibly crappy remote , which is worse than other , cheaper apex units",0,negative
2492,crappy headphones,0,negative
2493,"another irrigation is that if you hold the scroll button down for too long , it keeps going past the song you may have wanted to stop on",0,negative
2494,has a great helpline,1,positive
2495,"i love how small the thing is , and the blue glow i ' ve had it for two weeks with no electronic problems at all",1,positive
2496,bottom line great phone for the time being,1,positive
2497,i did notice if you turn the phone on and off the os takes a bit to load up and initially the menus are slower but once the phone has been on and booted up the menus are reasonably quicker,1,positive
2498,the manual is excellent,1,positive
2499,"also if you do manage to get it installed , any problems with liveupdate or with system works will also affect the functionality and or the process of updating internet security",0,negative
2500,"when i turned the phone on , the first thing that hit me is how good the screen is",1,positive
2501,2 ) the delay from the time you fully depress the shutter to the time the picture is taken is too long and may yield some fuzzy shots,0,negative
2502,we bought this about 6 months ago and it ' s been worthless,0,negative
2503,"just want a wireless router for home or your very small business , you can just get a wrt54g from here and configure it",1,positive
2504,"oh , and another is the cool halo light that surrounds the touch pad , and light 's up when you touch the screen , and how the light glows when the zen is connected to the computer",1,positive
2505,the zen micro is near perfect,1,positive
2506,their customer ( www apex digital inc com ) service is very poor,0,negative
2507,first of all the player ' s sound quality is superior to the ipod,1,positive
2508,many other reviewers are mentioning that they have had no problems at all i would say that the main problem is that this player is just not made very well,0,negative
2509,value comparing data storage with price,1,positive
2510,"it is so small that i am able to keep it in my pocket , and i don ' t have to fear that it will get ruined in my pocket because it is so durable",1,positive
2511,the ad 1600 did n ' t work correctly from the start and the ad 1220 lasted about a week and a half before it started to act up,0,negative
2512,"a decent camera phone for taking quick pictures , movies , and having general all around fun with",1,positive
2513,i have sent my ad2600 back to apex because it wo n ' t play certain disney and other dvd movies ( no disc message ),0,negative
2514,the only problem i find with it is that the plunge mechanism will eventually stick due to wood dust,0,negative
2515,update january 27th 2004 the second one crapped out only after a week dont buy this product !,0,negative
2516,his is what i get for my 200 on this mp3 player ?,0,negative
2517,"everything else about the ipod is great , the click wheel is very easy to use and so is the software that comes with it",1,positive
2518,the first one would n ' t work from the start,0,negative
2519,the user support service isn ' t too great either,0,negative
2520,very bad quality,0,negative
2521,i also love that you can flip the device with one hand,1,positive
2522,download it fast to your computer,1,positive
2523,"the design , as mentioned above , is sleek , cool and trendy ( and i think trendy good , but it ' s always hard to tell these days )",1,positive
2524,"i have set up it 's pda features with avaunt com where you can download info from sites like weather , map quest maps directions into it , which is great",1,positive
2525,"feedback on creative ' s product support is universally poor this is not limited to the zen , it applies to all the company ' s products",0,negative
2526,why bother when it works perfectly with media player 10 ?,1,positive
2527,slick looking design and improved interface,1,positive
2528,this phone doesn ' t include phone card calling,0,negative
2529,"this version of internet security 2004 , is beyond hope",0,negative
2530,"also , the earbuds that came with it sound great but are uncomfortable ( although my wife didn ' t have a problem ) , so i bought a pair of over the ear headphones",0,negative
2531,"it works well with my vip adapter , which is also a linksys",1,positive
2532,"there is an alarm , i still havent used it yet , but it should be good",1,positive
2533,the hot shoe flash attachment allowed me to buy and use a sophisticated flash unit,1,positive
2534,"we can start by losing the shiny miracle material cover that you can literally scratch just by looking at it wrong , and thus eliminate the need for third party asking protective covers for an extra thirty bucks",0,negative
2535,"it could be a little bit bigger , but it ' s easy to get used to",0,negative
